title,description,link
Business Development Intern at Actserv,"We are seeking a proactive and driven Business Development Intern to join our team. The Intern will support departmental initiatives and day-to-day operations, as they gain hands-on experience in Sales, Marketing and Client Relations, and receive mentorship and guidance from our experienced professionals.
Reporting to: Senior Manager, Business Development
Key Duties and Responsibilities:
Assist in client engagement and communication.
Support the preparation of proposals, presentations, and marketing materials.
Provide administrative support to the Business Development team as needed.
Help maintain CRM systems and track leads and business development activities.
Assist in research work and identifying prospective clients and business opportunities.
Collaborate with internal teams to support execution of business development strategies.
Performing other related roles, as necessary and in line with business requirements, as assigned from time to time.
Knowledge, experience and qualifications required:
Bachelor’s degree in Actuarial Science, Business, Marketing or related field.
Any relevant experience through attachments/ internships (an added advantage).
Strong written and verbal communication skills.
Good organizational and time management abilities.
Proficiency in Microsoft Office (Excel, PowerPoint, Word).
Commitment to professional values and integrity, self-drive, adaptability, willingness to learn, attention to detail, initiative, and ownership of work.",https://www.myjobmag.co.ke/job/business-development-intern-actserv
Business Tutors - 2 Posts at Nakuru International College (NIC),"Qualifications:
Degree in business or related field.
Holder of CPA part 2 and above will be added advantage.
At least 3 years teaching experience at college level.",https://www.myjobmag.co.ke/job/business-tutors-2-posts-nakuru-international-college-nic
Business Development Services Consultancy Small and Medium Enterprises- Impact SME at Oxfam,"Scope of work
Under the supervision of the Impact SME Development Project Manager, the BDS services provider will execute the following:
Conduct a needs assessment on 5 pre-selected enterprises by Oxfam to ascertain gaps within their enterprises to inform tailored support.
Develop business skills training modules, guided by the identified needs, to train 2 representatives from each of the 5 selected enterprises, reaching a total of 10 participants (this will be a workshop, with logistics handled by Oxfam in Kenya, and NOT the consultant).
Offer a total of 3 weeks of tailored support ( one- on- one ) per each enterprise. This support will be guided by a needs assessment of each SME. The project will stagger this support over 7 months to allow for other project activities with the enterprises (July 2025 to January 2026)
Support Oxfam in Kenya to run a theme-based competition- The Superstar Business Competition. The consultant will work with the Project Manager to:
Shortlist applicants
Facilitate a pitching session to select 2 winners
Offer tailored support to the 2 winners as they implement their winning innovations.
Draft case-studies based on the 2 winners’ stories
Work with Oxfam in Kenya to plan for an investment readiness/access to finance talk with potential impact funds investors. The BDS service provider SHOULD have extensive networks in the investment ecosystem in Kenya
Support us with finding potential partners or co-funders to expand the program and maybe ensure fundraising
Deliverables
Needs assessment
Training program agenda
Training session materials
Tailored support plans for each enterprise’, to reflect the personalized nature of support for each enterprise
Map of potential partners
Case studies for superstar winners
Final report
Assignment Duration & Schedule
This work is anticipated to start on the 1st of July 2025 through January 2026. The BDS services provider will, however, allocate only 3 weeks per enterprise for the 5 enterprises and an equivalent for the 2 Superstar Competition winners and is expected to charge for the business skills workshop with 10 participants (2 from each enterprise).
Qualifications of the consultant
A bachelor’s degree in business, economics or related field
5-10 years of experience working with MSMEs, to scale operations at least 3 years providing tailored BDS support services, including financial inclusion, business development and market access
Strong communication, analytical and strategic thinking skills
Experience executing a business/ innovative competition targeting MSMEs
MUST be based in Kenya
Commitment to adhere to Oxfam’s ethical and safeguarding policies, especially when engaging with women and youth, to reflect Oxfam’s core values and duty of care
Only candidates with the stated qualifications will be considered.",https://www.myjobmag.co.ke/job/business-development-services-consultancy-small-and-medium-enterprises-impact-sme-oxfam
"Director, Business Development, Retail & Commerce at MasterCard","Overview
This position will own the Retail and Commerce P&L + Lead Retail & Commerce area to implement the Merchant & Platforms Strategy, managing current clients/partners and bringing new ones.
The role is identifying new opportunities in current clients and bringing new partners to scale the Mastercard Digital Solutions; will also support the Merchant strategy implementation for East Africa, taking into consideration the approved market strategic direction imperative to strengthen relationships with merchants/partners by creating preference in key merchants/partners for Mastercard Solutions.
Other related functions are:
Support execution of business plans which promote the value and profitability of MasterCard issuing and acceptance in Retail and Commerce area.
Perform analysis, competitive intelligence and identify broad business initiatives that provide an appreciable return on financial investments.
Build strong business cases including financial analysis to generate positive impacts related to ROI and incremental revenue.
Jointly, the activities above will strengthen Mastercard Worldwide relationships with key stakeholders, promote the brand, generate POI preference and ultimately, spending, activation and revenues; The position owner, will help implement the selected approach to identify merchant’s needs and work, directly and indirectly to bring value to those customers using Mastercard assets, integrating them into business building activities across all functional areas as appropriate.
Skills Required:
Bi-lingual English & Swahili
Excellent analytical skills (e.g., cards P&L analysis, financial forecasting, competitive analysis)
Superior presentation skills, written and oral (including in English);
Proven ability to develop business relationships at all levels
Results-oriented and customer-focused
Strong Sales / Business Development / Relationship Management background, preferably gained in Merchant and Platform Industry.
Experience in issuing or acquiring can be a “plus”.
Strong / deep knowledge of the platform environment (technical basic knowledge)
Ability to understand and execute on key operational aspects, and attentive to details;
Excellent problem solving, analytic capabilities and business acumen;
Selling Skills with ability to initiate, pursue and close a sale, as well as strong influencing and negotiation skills;
Minimum Bachelor's Degree, MBA is a “plus”;
Proven track record of project management capabilities;
Team-player with hands-on attitude, strong collaborations skills;
Strong Market knowledge is required (due to market peculiarities) ; should be a professional “ready to get on board”;
Experience Required:
At least 5 years of relevant experience in business development at market leaders in business that provides services or goods to Merchants/Platforms/Digital Players;
Or similar / equivalent relevant experience with market leaders in the payments industry serving digital retailers.
Sales and account management experience is preferred, as is local market experience",https://www.myjobmag.co.ke/job/director-business-development-retail-commerce-mastercard
"Product Manager - Component Business (SSD, Memory) at Mitsumi Distribution","KEY RESPONSIBILITIES
Define and execute product strategies for our component product lines.
Conduct market research and identify customer needs and trends.
Manage product lifecycles from ideation to end-of-life.
Collaborate with sales, marketing, and supply chain teams.
Analyze market competition and identify opportunities for growth.
QUALIFICATIONS
Proven experience as a Product Manager in the technology or electronics industry.
Strong understanding of component products (SSDs, memory cards, etc.) and market dynamics.
Excellent strategic thinking, analytical, and communication skills.",https://www.myjobmag.co.ke/job/product-manager-component-business-ssd-memory-mitsumi-distribution
"Marketing Business Partner, Life & Asset Management at Old Mutual Kenya","Reporting to the Head of Marketing – Insurance & Asset Management, this role offers a unique opportunity to act as a truly focused Business Partner to the BUs, sitting within the Marketing Department. The successful candidate will deliver insightful analysis to answer key business questions that directly influence and deliver the businesses short- and long-term marketing strategy. The role holder will also support the line manager in development and implementation of Product Marketing and Research Strategies in line with the overall Business Unit’s Plans.
Key Result Areas
Business Support
Develop marketing strategies for the business in respect to BU yearly respective business plans.
Developing & executing marketing campaigns (ATL & BTL) in support of BU objectives
Supporting sales and lead generation activities
Working closely with various teams in enhancing the marketing strategies developed. These include but are not limited to Communications, PR, Digital, PR, Responsible Business and Brand Management.
Monitor adherence to controls within the organization especially in risk monitoring & management as well as expense management. 
Enable the attainment of synergies across the various units through the development of activities that have cross-function application and adaptation to enable achievement of Integrated Financial Services.
Support properties management by driving tenant communication, signage updates, and branding visibility within the Tower, ensuring consistent and engaging stakeholder messaging.
Lead coordination of high-impact publicity events such as lighting partnerships and New Year’s Eve fireworks to maximise PR value.
Marketing Strategy
Directly partner the marketing team at all levels to support the development of appropriate marketing strategies.
Support both financially and analytically towards their goals and priorities of the business.
Work with the marketing leadership team to build financial business cases to support large scale investment.
Continually challenge current thinking and make recommendations on how to optimise business opportunities and minimise risk/cost to the business.
Evaluate and report actual versus planned outcomes of marketing strategies and plans.
Manage the marketing budgeting for the department and for individual campaigns.
Qualifications, Skills and Experience Required
Required Experience
At least 4 years’ experience in a relevant marketing role in a dynamic work environment. If less experience, must demonstrate the ability to up skill quickly.
Educational Requirement
A degree in Marketing, Communication or Business-related field from a recognized university. 
A relevant professional qualification e.g. CIM will be an added advantage.",https://www.myjobmag.co.ke/job/marketing-business-partner-life-asset-management-old-mutual-kenya
Business Development Manager - Private Wealth at Old Mutual Kenya,"The incumbent will be responsible for identifying, developing and sourcing new High Net Worth and Ultra High Net Worth relationships through personal and client referrals, Old Mutual ecosystem and foster greater collaboration within the group to ensure business goals are met and will be responsible for achieving results through efforts of others and their self over periods of up to 1 year.
 KEY TASKS AND RESPONSIBILITIES
Responsible for the identification and qualification of opportunities to maximise revenue.
Participate in Private Wealth Management Value Proposition and product designs.
Compiles customer value proposition as well as business entry into identified opportunities.
Ensures integration of new business opportunities with existing initiatives within the business.
Identify investment needs of targeted clients and offer them the appropriate investment solutions and products that meet their various needs.
Manage and grow existing client relationships and portfolio through regular meetings, updates, reviews, query, and complaints resolution with each client the portfolio.
Champion, influence and facilitate the business partners to refer and cross-offer business opportunities for Old Mutual Investment Group growth.
Act as the key contact point and coordinator for all client advice as well as the interface between the client and the Old Mutual Investment Group.
Ensure conformity with global and market standards of client services, regulatory compliance, KYC, product delivery and operating processes and ensure the portfolio meets the required risk management standards.
Undertake query resolution related to client portfolio and act as the escalation point for serious issues related to client complaints.
Provide accurate and timely preparation of file notes, client letters and other client documentation for all client meetings and follow up as required.
Act as focal point for clients dealing with day-to-day administration across the range of services and products
Individually accountable for self and other's time, tasks and output quality
Maintain an awareness of new trends and developments in marketing and company products by provision of ongoing group and individual training for staff regarding presentation skills, product knowledge and best practices and procedures.
Understand and adhere to the Company’s risk and regulatory standards, policies and controls in accordance with the Company’s Risk Appetite. Identify risk-related issues needing escalation to management.
Maintain timely implementation of internal and external audit points together with any issues raised by external regulators as applicable.
Generate innovative ideas to increase web traffic; stay abreast of relevant and ground-breaking technologies.
Collaborate with internal client service and sales teams to use digital platform.
Work closely with digital experience teams to optimize the tech platform.
SKILLS AND COMPETENCIES
Ability to deliver results when objectives are set
Excellent relationship management skills
High level of initiative and self-motivation
Strong working knowledge of MS Office suite of programs
Task and time management proficiency
Ability to work independently while demonstrating excellent team working skills
Good communications skills
Resilience to cope with pressure of working in a fast paced, dynamic and rapidly changing customer expectations environment
KNOWLEDGE & EXPERIENCE
Technical Knowledge
5 years’ experience in the financial services Preferably Banking or Asset Management
At least 2 years Experience Managing a Portfolio of High Net worth Clients
QUALIFICATIONS
Relevant degree in Business related field
Experience in Fund Management will be an added advantage.
CISI Certification will be an added advantage.",https://www.myjobmag.co.ke/job/business-development-manager-private-wealth-old-mutual-kenya-1
People Business Partner - Commercial & Support at Kenya Wine Agencies Limited (KWAL),"Job Purpose
This position is responsible for providing the strategic interface between HR and the specific function to embed a strategic approach to HR management and development that result in a more effective front-line delivery. The People Business Partner will play a crucial role in fostering positive labour relations, ensuring compliance with labour laws, and collaborating effectively with unionised employees, shop stewards, and trade unions within the business function they support.
Main Responsibilities
Strategic People Partnership 
Provide strategic HR partnership with business leaders
In collaboration with the HR Director,  implement the HR strategies, policies and practices that support the corporate vision, mission and strategic objectives of KWAL.
Provide people direction to maximise performance, sound employee relations, high staff morale and devise functional strategy to unlock full potential of the talents through diversity and inclusion
Contribute to the HR Leadership Team meaningfully to drive the people agenda for the overall business success and to maximize shareholders value, operating company profitability, market share and drive optimum cost efficiencies.
Attend departmental meetings regularly. 
Organisational Effectiveness
Work with the departmental heads to design fit for purpose org structures.
Develop job profiles and arrange job evaluations as and when necessary.
Facilitate rollout of functional competencies in area of responsibility
Train managers and employees on HEINEKEN behaviours and values.
Assist departmental heads to interpret climate survey results and develop action plans.
Support business transformations and organizational changes.
Performance Management
Coach managers and employees on the use of the performance Management systems
Co-ordinate objective setting sessions with departmental plans
Co-ordinate calibration sessions in areas of responsibility
Ensure that departments set SMART objectives in areas of responsibility.
Prepare performance trend report and coach managers on the execution of performance improvement initiative.
Support business managers in implementing the performance management system, guiding them in developing and interpreting the tools, metrics, processes to track both performance, KPI’s, SLA’s and identify improvement areas to enhance productivity, quality and service excellence.
Talent Management
Work with departmental managers to identify future talent needs and prompt the People & Organizational Development team.
Support hiring managers to fill vacant positions by utilizing fit for purpose sourcing methods.
Manage the recruitment process to ensure completion of recruitment activities within targeted timelines.
Provide guidance to hiring managers on employment equity targets.
Prepare a regular talent analysis report.
Employee Relations
Guide business managers to ensure adherence to HR policies and practices as well applicable laws and regulations.
Manage Dispute and Grievance procedures
Negotiating Collective bargaining agreements with the union
Oversee dispute resolution involving employees, management and unions
Advise management on issues regarding union-management relations, such as contract negotiations
Handle CCMA matters (Conciliation, Arbitrations, reviews, Condonations, Rescission and Mediation
Ensure that robust Employee Relations policies are developed and implemented in alignment with the Group HR strategy and business needs 
Monitor labour legislation developments and implement appropriate strategies to ensure compliance and minimize business risk.  
Build and maintain excellent relationships between management, employees and employee representatives. 
Culture, Diversity & Inclusion 
Work with people leaders to build engagement strategies and programs to support building an inclusive culture
Implement diversity metrics, tracking progress, and reporting on diversity and inclusion initiatives.
Analyse workforce demographics to identify areas for improvement and develop action plans.
Data Insights 
Provide reporting and insights to senior leadership regarding employee engagement, retention, and workforce trends.
Provide analysis and insight and utilise talent data as a fundamental input into business planning and decisions
Use HR metrics and analytics to inform decision-making and improve HR programs and policies.
Employee exit process
Execute all types of employee exists
Conduct exist interviews for middle and senior managers
Minimum Required Qualifications, Knowledge and Experience
Academic Qualifications
Bachelor’s degree in a Social Science, Human Resources or a related field
Professional Qualifications
Certified Human Resource Professional (CHRP)
Institute of Human Resource Management (IHRM)
Experience 
At least 7 years and 2 years’ experience in strategic advisor role in a similar role or busy function
Competencies
Technical Competencies
Demonstrate expertise in sourcing, attracting, and selecting top talent to meet the organization’s staffing needs, ensuring a strong and diverse workforce.
Proficient in managing relationships between the organization and its employees, including negotiating with unions, handling grievances, and ensuring compliance with labour laws.
Demonstrate strong organizational skills, capable of managing multiple tasks, prioritising effectively, and ensuring efficient workflow within the HR department.
Skilled in developing and implementing HR policies that align with organizational objectives, ensuring compliance with legal requirements and promoting a positive work environment.
Proficient in managing HR projects from inception to completion, ensuring they are delivered on time, within scope, and within budget while meeting quality standards.
Demonstrate a thorough understanding of employment laws and regulations, ensuring the organization’s HR practices are compliant and mitigate legal risks.
Capable of managing relationships with key stakeholders, ensuring effective communication, collaboration, and alignment with HR and organizational objectives.
Skilled in analyzing HR data to identify trends, measure performance, and provide actionable insights to support strategic decision-making.
Proficient in designing and implementing performance management systems that align with organizational goals, enhance employee performance, and support career development.
Demonstrate the ability to coach and mentor employees, providing guidance, support, and development opportunities to enhance their skills and career growth.
Skilled in identifying and developing talent within the organization, creating programs and initiatives that support employee growth and succession planning.
Behavioural Competencies
Lead and motivate teams to achieve organizational goals. This involves providing clear direction, support, and development opportunities to ensure team members are engaged and productive.
Support the professional growth of employees through guidance and feedback. 
Ability to negotiate terms, agreements, and contracts with clients, partners, and vendors.
Demonstrate a deep commitment to understanding and meeting customer needs.
Exhibit strong self-awareness and empathy, effectively managing personal emotions and understanding those of others. 
Utilise analytical skills to identify issues and develop effective solutions. 
Employ logical reasoning and critical analysis to evaluate information and make sound decisions. 
Encourage innovative ideas and approaches to improve products and processes. 
Make informed and timely decisions that align with the company’s strategic objectives. 
Communicate effectively with diverse audiences, ensuring clarity and understanding.",https://www.myjobmag.co.ke/job/people-business-partner-commercial-support-kenya-wine-agencies-limited-kwal
Business Processing & Compliance Assistant at Britam,"Job Purpose:    
Co-ordinate activities and support services within the Business Processing and compliance operations maintaining prompt, efficient and effective operational support.
Key responsibilities:
Process all policies new and renewal as per SLA and within the set guidelines.
Preparation of data upload files- Benefit set up and Member upload files and ensure set up of correct benefits for each corporate schemes and Retail policies.
Process all claims from service providers, sort out invoices with reconciliations issues shared by finance (stuck invoices within the process, resubmissions).
Process all reimbursements as per SLA.
Process all endorsements as per SLA.
System testing, validation and continuous innovation on processes and training of colleagues as required from time to time.
Performing Quality assurance on captured claims ensuring reduced reconciliation challenges and that business does not suffer any loss from fraudulent claims.
Ensure customer data quality and compliance is maintained across all operations as required.
Schemes reconciliation and maintenance of client data – Data reconciliation for Renewals and New Business policies.
Master policy creation and conversation for new retail policies.
Processing of retail policies and advising finance on receipt and allocation of premiums for retail policies booked.
Preparation and request of medical cards within set TAT and maintaining clear records on requested and issued cards to clients.
Maintain regular internal (to staff) and external (to customers) communication on Customer Service matters implementing customer experience strategy for the company.
Perform any other duties as may be assigned from time to time.
Key Performance Measures:
As described in your Personal Score Card.
Knowledge, experience and qualifications required
Bachelor’s degree in a business-related field.
At least 3-4 years’ experience in a similar position.
Progress in Professional qualification in Insurance (ACII, FLMI or IIK).
Computer Literate; emphasis on Microsoft Office and EDMS.
Technical/ Functional competencies:
Knowledge of insurance regulatory requirements.
Knowledge of insurance products.
Good communication and customer service skills.
Should possess functional knowledge, be result oriented and have problem solving skills. 
Consistency in adherence to the application of established policies, processes, procedures and tools in achieving compliance requirements, optimal efficiency, and resource utilization.
Interpersonal skills to effectively communicate with and manage expectations (internal) and other stakeholders who impact performance.
Self-empowerment to enable development of open communication, teamwork and trust that are needed to support performance and customer-service oriented culture.
Ability to take initiative/responsibility to ensure that daily duties, routines and related additional tasks are completed timely.",https://www.myjobmag.co.ke/job/business-processing-compliance-assistant-britam
Business Development Executive - B2B Sales at Talent Grid Africa,"Requirements:
3+ years in B2B sales (HR consultancy preferred)
Proven track record in complex deal closing
Excellent negotiation & communication skills
CRM proficiency (Salesforce/HubSpot)
Degree in Sales/Marketing or related field",https://www.myjobmag.co.ke/job/business-development-executive-b2b-sales-talent-grid-africa
Business Development Officer – Health Corporate Sales at Old Mutual Kenya,"Job Description
The Business Development Officer - Health Corporate Sales - will be responsible for identifying and pursuing new business opportunities in the health sector, managing relationships with intermediaries, and driving sales growth for health insurance products. This role requires a deep understanding of the health insurance market, strong sales and negotiation skills, and the ability to build and maintain long-term client relationships.
KEY TASKS AND RESPONSIBILITIES
Conduct market research to identify new business opportunities and potential clients within the health insurance sector.
Analyze industry trends, competitors, and customers’ needs to develop effective sales strategies.
Develop and deliver sales presentations, proposals, and product demonstrations tailored to client needs.
Collaborate with the Corporate Sales Manager to develop and implement sales plans to achieve business growth targets.
Set sales targets, forecast revenue, and monitor performance against targets.
Build and maintain strong relationships with intermediaries to ensure customer satisfaction and retention.
Act as the primary point of contact for Intermediaries inquiries, issues, and feedback.
Lead contract negotiations with clients, ensuring favorable terms and conditions for both the company and the client.
Close sales deals and ensure all necessary documentation is completed accurately and in a timely manner.
Work closely with the underwriting, claims, and customer service teams to ensure seamless service delivery.
Coordinate with marketing teams to develop promotional materials and campaigns that support sales efforts.
Maintain accurate records of sales activities, client interactions, and contracts.
Prepare regular reports on sales performance, market conditions, and business development activities.
Ensure all sales activities comply with relevant laws, regulations, and company policies.
Identify and mitigate risks associated with client contracts and relationships
SKILLS AND COMPETENCIES
Competences
Strong communication, presentation, and negotiation skills.
Ability to build and maintain relationships with corporate clients.
Excellent organizational and time management skills.
Proficiency in Microsoft Office Suite (Word, Excel, PowerPoint).
A self-starter with the ability to work independently and as part of a team.
Willingness to travel as needed to meet with clients.
Qualifications
Bachelor’s degree in business administration, Marketing, or related field. A background in insurance is a plus.
At least 3-5 years of experience in sales or business development, preferably within the health insurance or financial services sector.
Proven track record of meeting or exceeding sales targets.
Skills
Accounting, Action Planning, Computer Literacy, Data Analysis, Database Reporting, Data Compilation, Data Interpretations, Evaluating Information, Management Reporting, Numerical Aptitude, Oral Communications, Professional Presentation, Report Review, Sales Software, Statistical Analysis Techniques
Competencies
Communicates Effectively
Customer Focus
Decision Quality
Ensures Accountability
Manages Complexity
Optimizes Work Processes
Plans and Aligns
Tech Savvy",https://www.myjobmag.co.ke/job/business-development-officer-health-corporate-sales-old-mutual-kenya-1
"Full Time Trainer, Business and Social Sciences - Nakuru Centre at Mount Kenya University","Qualification
Must have
Bachelor’s Degree or Higher National Diploma in a relevant area of specialization from a recognized institution.
Computer literacy
Minimum Three (3) years’ experience in a comparable position.
Key responsibilities also include
Reporting to: Head of Department
Duties and Responsibilities
Plan, prepare and teach the units assigned, as outlined in the course outline in line with the course curriculum.
Development of learning materials, timely preparation and submission of professional records and maintaining records to monitor student progress, achievement and attendance.
Plan, develop and deliver appropriate learning plans for individual students.
Assess students work and monitor their achievement
Take part in the Course review process and adapt delivery patterns to meet student needs
Examining and marking of Trainees’ Assessment Tests (C.A.Ts) and end of term assessments) and timely uploading of marks in the MIS of the units assigned
Carry out Practical instructions for trainees and maintaining their portfolios of evidence
Supervising students during assessments
Contributing to the development, planning and implementation of a high quality curriculum
Participation in departmental meetings",https://www.myjobmag.co.ke/job/full-time-trainer-business-and-social-sciences-nakuru-centre-mount-kenya-university
"Senior GIS Officer, Business and Support at Rainforest Alliance","POSITION SUMMARY:
Support the GIS team in the implementation of the Rainforest Alliance Standard (SAS), provide GIS data governance support to programs, maintain adequate (meta-) data implementation and coordinate the information transfer with the regional officers.
The GIS officer works in close collaboration with the Product Owner GIS and other teams in RA to provide guidance for internal and external programs.
RESPONSIBILITIES:
Alignment with the Rainforest Alliance’s Core Values are Impact, Change, Collaboration, Openness and Trust, which form the basis of the behaviors we demonstrate, and we expect from our staff.
Contributes to the implementation of the Rainforest Alliance 2020 Standard and other binding and non-binding documents on issues related to GIS support and risk analysis.
Providing support for Certification programs, Risk assessments and EUDR compliance processing.
Coordination of the tasks/ activities of regional officers to bridge and optimize local support.
Works in close collaboration with product owners and engineers to develop and translate business requirements, to ensure that initiatives follow expectations
Providing guidance for geodata quality and validation, contributing to metadata implementation and the maintenance/ governance of geodata.
Writing of project proposals while exploring new opportunities and adding support to new developments
Ensuring documentation and reference information is kept up to date in the knowledgebase.
Develop GIS training and organize opportunities to support guidance within Rainforest Alliance and to those who train teams in the field.
QUALIFICATIONS:
Strong personal ethics and integrity and commitment to uphold the rules and values of the Rainforest Alliance.
Master’s degree with professional qualifications in Geodata science, Earth Science, Environmental Science, or any other related educational background with a strong qualification in GIS.
Excellent English language skills, and able to write Project proposals and translate policy documentation in English for its strategic relevance and implementation in GIS.
Work experience with certification programs in for instance the coffee, tea and cocoa sector, or in sustainable agriculture.
At least 3 years of relevant experience with business and stakeholder engagement, translating business needs into new sustainable developments, and interest in the strategic implications of Environmental Corporate Social Responsibility/ Quality Assurance.
Strong knowledge of the ESRI/ArcGIS or QGIS platforms and spatial data analysis.
Additional knowledgeable in Python, SQL, and the use of Google Earth Engine is considered a plus.
Ability to organize geodata, to manage information and to report on trends and findings.
Good interpersonal, written, and oral communication skills, including ability to clearly communicate ideas in a user-friendly non-technical language.
Ability to work in a cross-functional, multi-cultural team with members in different parts of the world",https://www.myjobmag.co.ke/job/senior-gis-officer-business-and-support-rainforest-alliance
Associate Brand Manager- Solar Inverter Business at Sun King (Formerly Greenlight Planet),"About the role:
The Associate Brand Manager - Solar Inverter Business will be in charge of developing and executing marketing strategies to promote and grow the solar inverter product portfolio. This role involves partnering with sales, product development, and customer service teams to enhance the customer journey, drive sales, and ensure seamless product launches. The ideal candidate will have strong experience in marketing within the consumer goods industry, with a focus on delivering customer-centric initiatives and optimizing brand presence through digital campaigns, events, and cross-functional teamwork.
What you would be expected to do:
Marketing Strategy & Execution
Develop and implement marketing strategies for the solar inverter product portfolio
 Conduct market research to identify trends, customer needs, and formidable landscape.
Plan and execute marketing campaigns, including digital, print, and events, to promote the product portfolio.
Track and monitor impact of marketing initiatives on prospects and sales
Sales Team Partnership
Work closely with the sales team to align marketing efforts with sales goals.
Provide sales assistance materials and training to enhance product knowledge and drive sales.
Cross-Functional Partnership
Work with with the new products team to ensure successful launches and product development.
Partner with customer service to address customer feedback and improve customer satisfaction.
Coordinate with programs teams to integrate marketing initiatives into broader business programs.
Customer Journey & Experience
Map out the customer journey and identify key touchpoints to enhance the customer experience.
Develop customer-centric marketing initiatives to ensure a seamless and optimal customer journey.
Work with teams to implement customer feedback mechanisms and improve overall satisfaction.
Agency & Supplier Management
Manage relationships with external agencies and suppliers to ensure high-quality deliverables.
Oversee the development and production of marketing materials.
Event Management & Activations
Plan and execute events and activations to engage the target audience and drive sales.
Coordinate with internal teams and external partners to ensure successful event execution.
Track and monitor impact of initiatives through prospects tracking and sales conversion
You might be a strong candidate if you:
Hold a bachelor’s degree in Marketing, Business, or related field.
Have 5 years’ Experience in marketing within the consumer goods industry. 
Possess strong communication and people relations skills.
Are able to manage multiple projects and work cross-functionally.
Have an analytical mindset with a customer-centric lens and a good comprehension of customer experience.
Demonstrate the ability to work alone and in a team",https://www.myjobmag.co.ke/job/associate-brand-manager-solar-inverter-business-greenlight-planet-1
Director of Business Development & Communications at World Wide Fund for Nature (WWF) Kenya,"The Director of Business Development & Communications will provide visionary leadership in the development and execution of integrated strategies to secure financial and in-kind resources, elevate WWF-Kenya’s brand, and deepen engagement with key stakeholders. This role is pivotal in driving sustainable growth by positioning WWF-Kenya as a trusted and influential conservation partner. The Director will be accountable for meeting ambitious revenue and engagement goals, forging and nurturing strategic partnerships, and delivering compelling communications that enhance the organization’s visibility, credibility, and long-term impact.
KEY RESPONSIBILITIES
Strategic Leadership
Provide strategic leadership for all external engagement areas including fundraising, strategic partnerships, marketing and communications
Lead the development and execution of a performance-based resource mobilization plan aligned with organizational strategy and financial targets
Ensure internal integration of brand, communications, marketing, donor and stakeholder engagement for coherence and strategic impact
Directly engage and influence high-level stakeholders, build and maintain high-level outcomes-focused relationships and support the CEO and board in strategic, impact-driving relationship management
Establish and oversee workplans, KPIs and deliverables for the team, using data and market insights to drive decision-making at all levels and junctures
Resource Mobilization & Donor Engagement
Achieve defined revenue and sustainability targets by securing funding from institutional donors, corporates, high-net-worth individuals, foundations, and the public
Lead donor cultivation, proposal development, reporting, and relationship management to maintain and grow donor engagement, prospects data and successful fundraising outcomes
Develop and grow unrestricted funding streams including but not limited to legacy giving, regular and community giving, corporate sponsorships and in-house income streams.
Design and oversee CRM-driven strategies for donor segmentation, retention, and upgrade as well as data-driven fundraising and stakeholder engagement dashboards
Strategic Partnerships
Identify, build, and manage output-driven partnerships with government, corporates, bilateral and multilateral donors, and philanthropic actors
Collaborate with conservation teams to design partnership models that are strategically aligned with conservation and fundraising goals, while avoiding role overlap and maximizing effective internal collaboration
Drive representation of WWF-Kenya in key platforms, donor forums, and policy dialogues
Brand and Marketing
Lead the ongoing design and implementation of a national brand strategy aligned with WWF's global identity and local resonance
Oversee development, management and execution of media campaigns, digital activations, and flagship initiatives to grow public support and brand awareness.
Use data including but not limited to insights and audience segmentation, prospect dashboards and externally available demographics and reports to engage diverse audiences (children, youth, adults, corporates) to advance strategic and brand objectives
Communications
Oversee the strategic direction of all communication functions, including content planning and development as well as internal and external communications.
Oversee development and streamlining of key messaging content for public, donor, partner and other audiences across platforms and sectors.
Ensure alignment between internal brand behaviors and external communications
Provide leadership on communications for conservation, fundraising, and impact reporting
Position WWF-Kenya as a thought leader and trustworthy brand in conservation.
Team Leadership & Management
Inspire and manage a multidisciplinary team through effective performance management, coaching, and talent development
Lead the planning and achievement of team deliverables with a clear focus on KPIs and organizational impact and outcomes
Promote a culture of collaboration, innovation, and accountability across functions and drive organizational values and brand advocacy across all internal stakeholder groups
QUALIFICATIONS
At least Master’s degree in Marketing, Business Administration, Communication, Environmental Management, International Relations, or related fields
Additional certifications in fundraising, communication, or brand management are an added advantage
EXPERIENCE
Minimum of 12 years’ progressive experience in resource mobilization, partnerships, brand and communications; with at least 5 years in senior leadership. Demonstrate relevant experience ideally in marketing, resource mobilisation and communication portfolios.
Demonstrated success in securing funding from bilateral, multilateral, philanthropic, and corporate sources or appropriate strategic fundraising experience 
Proven track record in leading brand campaigns and communication initiatives. Experience in the non-profit or conservation sector is an added advantage. 
Experience in managing strategic stakeholder relationships at senior levels; own network an added advantage
Proven ability to lead diverse teams and manage performance effectively",https://www.myjobmag.co.ke/job/director-of-business-development-communications-world-wide-fund-for-nature-wwf-kenya
